TechnicalCondition,PassportAgeYears,ResourceType,WaterType,HasFauna,RequiresAttention
5,8.17,0,0,0,True
2,0.59,1,0,1,True
5,4.54,0,0,1,True
2,2.10,2,1,1,True
5,14.24,0,1,1,True
5,14.42,2,1,1,True
1,4.22,2,1,1,True
5,3.16,0,0,1,False
4,5.93,0,0,0,True
4,6.84,2,0,0,True
1,9.74,0,1,0,True
4,1.93,2,0,0,True
1,7.43,0,0,1,True
5,13.25,2,0,1,True
4,9.13,2,1,0,True
1,12.55,2,1,1,True
2,5.57,2,0,0,True
1,7.62,0,1,0,True
3,9.15,2,0,0,True
2,12.54,2,1,1,True
1,10.71,0,1,0,True
3,7.05,1,0,1,True
4,8.41,1,0,0,True
1,12.93,1,0,0,True
1,0.16,1,0,0,True
2,5.63,1,0,0,True
4,5.85,1,0,0,True
5,6.02,2,1,0,True
1,1.63,2,1,1,True
2,11.28,0,1,1,True
4,3.62,0,1,1,True
4,10.46,0,1,0,True
5,14.54,1,1,0,True
4,6.50,2,1,0,True
2,10.48,1,0,1,True
3,0.19,2,0,0,True
3,6.13,1,0,0,True
3,5.62,1,0,1,True
3,9.43,1,0,0,True
3,1.24,0,1,0,True
5,2.59,2,1,0,True
5,11.21,2,0,0,True
2,4.48,1,0,0,True
3,4.42,0,1,0,True
1,1.87,2,1,1,True
1,9.70,0,1,0,True
4,9.63,0,0,0,True
2,1.54,1,1,1,True
4,6.40,2,0,0,True
1,7.47,0,1,1,True
3,0.74,0,0,0,True
4,12.15,2,0,0,True
4,5.12,0,0,0,True
4,6.75,0,0,0,True
2,10.43,0,0,0,True
4,12.43,2,1,1,True
5,12.34,2,0,1,True
5,3.59,0,0,1,False
5,0.26,0,0,0,False
5,5.17,2,1,0,True
2,8.28,0,0,1,True
4,13.13,1,1,0,True
1,9.28,1,0,0,True
2,0.55,0,0,0,True
3,6.66,1,0,1,True
1,1.83,2,0,1,True
4,10.03,1,1,1,True
2,12.83,2,1,0,True
4,13.17,2,0,1,True
3,14.21,0,1,1,True
5,3.77,0,0,1,False
4,1.91,2,0,0,True
2,10.81,1,0,1,True
4,10.13,1,1,1,True
2,0.27,1,1,0,True
1,14.44,0,0,1,True
4,2.22,0,1,0,True
4,6.45,1,0,1,True
4,3.24,0,1,0,True
5,14.28,1,0,1,True
3,0.97,2,1,0,True
3,2.70,0,0,1,True
3,11.57,1,0,0,True
3,0.91,0,1,0,True
4,5.06,2,0,0,True
5,10.11,0,0,0,True
2,12.07,0,0,1,True
4,7.07,1,0,0,True
3,9.14,2,0,1,True
3,11.01,0,0,0,True
4,6.43,2,1,0,True
3,4.01,1,0,0,True
1,3.28,1,1,0,True
4,5.82,0,0,1,True
5,8.78,0,0,1,True
1,13.19,1,0,1,True
4,1.58,0,1,1,True
1,0.83,1,0,0,True
3,14.31,2,1,1,True
5,4.57,2,0,1,True
5,14.69,1,1,0,True
5,12.54,1,0,0,True
3,1.78,1,0,0,True
1,7.93,1,1,1,True
5,8.40,0,1,0,True
4,3.58,1,0,1,True
2,4.62,2,0,1,True
4,6.22,2,1,0,True
2,11.73,0,1,0,True
2,3.90,2,1,1,True
1,0.96,1,0,0,True
3,0.59,1,1,1,True
5,9.87,0,0,1,True
4,3.71,1,1,0,True
2,9.29,2,0,0,True
5,5.25,1,0,0,True
5,6.56,2,0,0,True
1,13.10,0,0,0,True
1,0.79,1,0,0,True
2,7.83,2,1,0,True
5,4.81,2,0,1,True
3,13.71,0,1,0,True
4,7.99,0,0,0,True
3,1.85,1,0,0,True
1,8.26,0,0,1,True
4,1.87,1,0,0,True
1,0.75,1,1,1,True
2,8.84,2,1,1,True
3,13.06,0,0,0,True
2,10.17,0,1,0,True
2,6.08,0,0,1,True
1,7.02,0,0,0,True
1,13.12,1,0,1,True
2,1.65,2,0,1,True
4,8.90,2,0,1,True
4,3.45,2,0,0,True
5,13.19,2,0,1,True
3,3.48,1,1,0,True
3,12.53,2,1,1,True
2,14.93,2,0,1,True
2,11.29,1,1,1,True
2,12.36,1,0,0,True
4,13.17,0,0,1,True
2,12.49,1,1,1,True
4,12.60,2,0,0,True
3,10.19,0,1,0,True
4,13.70,1,1,0,True
5,6.41,1,1,0,True
4,12.53,0,1,0,True
4,8.64,2,1,1,True
2,5.15,2,0,1,True
5,1.68,2,0,1,True
4,11.32,1,0,1,True
4,12.99,2,0,0,True
2,13.58,2,0,1,True
1,3.04,0,1,0,True
3,11.52,2,1,0,True
5,5.43,0,0,1,True
4,2.97,2,1,1,True
1,5.10,2,0,1,True
1,12.61,0,0,0,True
4,13.00,1,0,1,True
4,0.85,2,1,0,True
1,12.79,0,0,0,True
5,8.12,0,0,1,True
1,0.22,2,1,1,True
5,14.42,0,1,1,True
4,6.73,0,1,1,True
1,2.97,0,1,0,True
4,10.11,1,0,0,True
1,10.41,0,1,0,True
1,10.15,1,1,1,True
5,5.59,0,0,1,True
3,4.77,1,0,1,True
3,2.49,1,1,0,True
4,6.60,2,1,1,True
5,13.60,1,0,0,True
2,6.38,0,0,0,True
4,8.98,2,0,1,True
1,9.64,2,0,0,True
2,3.89,1,1,1,True
2,4.45,2,0,0,True
3,3.40,2,0,0,True
3,4.10,2,1,0,True
5,3.81,1,0,1,True
1,7.81,2,1,0,True
5,8.32,1,1,0,True
1,3.86,1,0,1,True
5,9.44,1,0,1,True
5,8.86,0,1,1,True
5,2.27,2,1,0,True
1,0.33,0,1,1,True
1,11.77,0,0,0,True
2,12.97,0,1,0,True
3,14.94,1,1,1,True
1,0.96,2,1,1,True
1,5.23,2,1,1,True
3,2.66,0,1,0,True
4,11.36,0,0,1,True
2,14.85,2,1,0,True
1,7.31,1,1,1,True
5,4.89,0,0,0,False
1,7.22,2,0,1,True
5,11.38,2,0,1,True
2,0.99,1,1,0,True
5,2.46,0,1,1,True
3,9.71,1,1,1,True
1,5.37,2,1,0,True
5,14.35,1,0,0,True
2,11.45,1,0,0,True
5,1.37,2,0,0,True
1,4.97,2,1,1,True
2,3.98,2,0,0,True
1,5.83,2,1,1,True
2,13.30,0,0,0,True
5,0.71,0,0,1,False
4,10.12,2,1,1,True
1,4.79,0,1,1,True
4,2.49,1,1,0,True
3,6.59,0,1,0,True
5,9.91,0,1,1,True
4,5.00,2,0,0,True
4,5.13,1,0,0,True
2,10.98,0,0,1,True
2,14.75,2,0,1,True
3,4.31,1,0,0,True
4,3.67,1,0,1,True
1,7.64,2,1,0,True
3,3.88,0,1,0,True
2,8.77,2,1,1,True
1,7.79,2,1,1,True
1,6.66,0,0,1,True
5,2.09,2,0,0,True
2,7.04,2,1,1,True
1,13.50,0,0,1,True
2,12.44,2,1,0,True
3,9.71,2,1,1,True
4,1.30,2,0,1,True
3,4.49,1,1,1,True
5,4.91,2,1,0,True
5,14.66,1,1,0,True
3,2.77,0,1,1,True
2,10.84,1,0,0,True
3,14.88,0,0,1,True
5,11.18,0,1,1,True
3,14.53,0,0,1,True
2,11.35,0,1,1,True
5,14.05,2,0,0,True
3,12.05,0,0,1,True
3,12.56,1,1,1,True
2,12.41,0,0,0,True
2,2.59,0,1,1,True
4,8.92,1,1,0,True
5,12.28,1,1,0,True
3,3.94,0,1,1,True
3,7.19,2,1,1,True
1,11.46,2,0,1,True
4,10.67,2,1,1,True
1,10.37,2,1,1,True
4,12.88,2,0,1,True
3,8.59,1,0,0,True
3,14.13,0,1,1,True
4,10.57,2,1,1,True
1,11.65,1,1,1,True
1,10.19,1,1,1,True
1,13.85,0,1,1,True
3,8.17,1,1,0,True
2,9.09,0,0,1,True
1,3.23,0,0,0,True
1,12.48,0,0,0,True
4,14.27,0,0,0,True
2,12.06,0,1,1,True
5,9.36,1,1,0,True
5,12.65,2,0,0,True
4,11.24,2,0,1,True
2,3.45,1,1,1,True
4,0.57,0,0,0,False
1,7.19,0,1,0,True
2,3.40,1,0,0,True
5,4.46,1,0,1,True
5,14.35,0,0,0,True
4,3.08,2,0,0,True
4,8.53,2,1,0,True
3,12.86,1,0,1,True
2,2.15,2,0,1,True
4,3.57,1,0,1,True
1,14.48,0,1,0,True
3,0.71,2,0,0,True
3,6.05,2,1,1,True
2,7.32,2,0,1,True
5,6.81,1,0,0,True
5,4.60,0,1,0,False
5,13.85,2,0,1,True
4,3.74,2,0,1,True
3,4.11,0,1,0,True
1,11.03,0,1,1,True
4,2.53,1,1,0,True
5,11.31,0,1,1,True
5,0.85,2,0,1,True
3,12.92,1,1,1,True
5,4.15,0,1,1,True
1,3.72,0,0,0,True
2,13.84,0,1,0,True
2,14.00,2,0,1,True
2,1.33,2,1,0,True
1,13.35,0,0,1,True
5,12.87,0,0,0,True
4,11.35,1,0,1,True
3,10.45,1,0,1,True
3,8.70,1,0,1,True
4,8.00,0,1,0,True
2,14.69,2,0,1,True
5,14.54,1,0,1,True
3,3.50,1,0,0,True
1,8.49,1,0,1,True
2,12.69,0,1,1,True
2,2.29,1,0,1,True
5,6.23,2,0,1,True
3,1.17,0,1,1,True
1,6.79,1,1,0,True
1,1.48,0,1,1,True
1,2.04,0,1,0,True
2,6.77,1,1,0,True
4,12.87,0,1,1,True
2,9.97,0,1,1,True
3,11.31,2,1,1,True
4,3.27,2,1,0,True
2,10.67,2,1,0,True
5,5.23,0,1,1,True
4,4.93,0,0,0,True
4,3.06,1,1,0,True
4,5.98,1,1,0,True
1,0.64,2,1,0,True
5,9.57,1,0,0,True
2,12.66,2,0,0,True
2,5.35,2,1,1,True
1,8.38,1,1,1,True
3,1.21,0,0,1,True
5,14.99,2,0,0,True
4,7.90,0,0,1,True
3,8.43,0,0,0,True
2,7.04,0,1,1,True
4,4.47,1,0,1,True
1,3.46,0,0,0,True
4,3.51,2,0,1,True
4,14.47,2,0,0,True
5,7.09,1,1,1,True
4,1.87,1,1,1,True
1,5.06,2,0,1,True
1,2.46,1,1,0,True
4,14.54,1,1,0,True
5,8.93,0,0,1,True
2,8.11,1,0,1,True
5,11.25,2,1,0,True
4,7.57,0,1,1,True
1,2.65,0,0,1,True
3,14.07,0,1,0,True
5,12.43,2,1,1,True
5,13.65,1,0,1,True
3,13.40,2,0,0,True
4,4.63,1,0,0,True
1,11.90,2,1,1,True
5,2.90,2,1,1,True
4,1.21,1,1,1,True
3,13.06,1,1,0,True
1,5.89,2,1,0,True
2,12.73,2,0,0,True
4,4.59,0,1,0,True
5,9.46,0,0,0,True
5,14.66,1,1,1,True
5,8.77,2,1,1,True
5,5.29,0,0,1,True
4,3.61,2,0,1,True
5,8.34,1,1,1,True
5,10.13,0,1,1,True
1,9.55,0,0,1,True
3,12.47,2,1,0,True
3,11.88,0,1,1,True
2,9.60,0,0,1,True
4,0.78,2,0,1,True
2,14.15,2,1,1,True
5,2.28,2,1,1,True
4,0.04,1,1,0,False
2,14.23,2,1,1,True
1,13.68,2,0,1,True
5,0.74,2,1,1,True
2,9.58,2,0,0,True
3,7.15,2,1,1,True
4,13.39,2,1,0,True
5,6.50,1,1,1,True
1,12.21,0,0,1,True
2,11.44,1,0,1,True
1,2.92,2,0,0,True
2,4.57,1,0,0,True
4,14.38,0,1,1,True
4,7.74,2,1,0,True
2,3.68,1,1,1,True
2,4.74,1,1,1,True
1,8.76,2,0,0,True
4,14.41,1,0,0,True
5,4.33,2,0,1,True
4,4.00,0,1,0,True
3,6.32,2,1,1,True
4,12.29,0,0,1,True
1,5.92,0,1,0,True
5,0.66,2,1,0,True
5,13.79,2,0,0,True
4,7.97,1,1,1,True
4,1.05,0,0,1,True
5,10.43,1,0,0,True
5,3.87,0,0,1,False
2,13.23,1,0,1,True
2,3.70,1,0,0,True
5,4.68,1,0,1,False
5,8.38,1,0,1,True
5,7.84,1,1,0,True
3,10.78,2,1,0,True
3,6.05,1,0,1,True
5,7.57,0,0,1,True
4,11.14,1,0,0,True
4,1.15,0,0,0,False
2,12.73,2,1,1,True
3,3.81,2,1,1,True
4,10.40,1,1,0,True
1,10.81,2,1,1,True
3,6.67,2,1,1,True
4,7.05,2,0,0,True
4,3.93,1,1,1,True
1,0.98,0,0,0,True
3,9.33,2,1,0,True
2,8.12,2,0,0,True
1,12.12,0,0,1,True
3,4.40,1,1,0,True
3,7.59,0,1,1,True
3,6.11,2,0,0,True
4,12.32,1,0,0,True
1,9.54,0,0,1,True
1,8.93,0,0,1,True
4,0.18,0,1,0,False
4,10.33,2,0,0,True
3,10.92,2,1,1,True
4,2.96,0,0,0,True
1,6.20,0,0,0,True
3,7.74,2,1,1,True
1,13.69,1,1,1,True
3,14.14,0,0,1,True
2,1.93,2,0,0,True
5,7.77,1,1,1,True
3,8.00,0,1,1,True
1,8.92,0,1,1,True
3,11.81,1,1,1,True
3,11.54,2,0,1,True
2,3.63,0,0,1,True
3,6.68,0,0,0,True
1,9.35,0,0,0,True
4,9.77,0,1,1,True
4,3.46,2,0,0,True
2,4.64,1,1,1,True
4,10.47,2,1,0,True
4,0.96,1,1,1,True
1,3.23,1,1,1,True
1,8.34,1,1,1,True
2,5.69,1,0,0,True
3,3.77,2,1,0,True
3,10.13,1,1,1,True
1,2.29,2,1,1,True
2,11.11,2,0,1,True
5,3.81,0,0,1,False
1,6.67,2,0,0,True
1,3.68,2,0,0,True
4,4.90,1,1,0,True
5,4.69,1,0,1,True
2,2.27,1,1,0,True
2,5.03,2,1,1,True
5,11.70,2,0,1,True
1,4.54,1,1,1,True
3,1.86,2,1,0,True
2,10.14,1,0,0,True
5,1.34,0,0,1,False
5,10.88,2,0,1,True
3,9.25,1,1,0,True
5,6.18,1,1,0,True
2,9.04,0,0,1,True
1,5.72,2,1,0,True
3,10.14,1,1,1,True
5,7.48,0,0,0,True
1,8.90,1,1,1,True
3,0.11,2,0,0,True
3,8.61,0,1,1,True
5,8.19,0,1,0,True
1,0.29,1,1,0,True
4,0.87,0,1,0,False
3,2.89,2,0,0,True
1,1.89,1,1,0,True
5,1.65,1,1,0,False
2,6.51,1,1,1,True
1,12.22,2,1,1,True
5,12.36,0,1,0,True
5,13.54,0,1,1,True
1,7.88,2,0,1,True
2,2.45,2,1,0,True
4,11.65,1,0,1,True
3,5.03,1,0,1,True
1,14.00,2,1,1,True
4,9.22,2,0,1,True
5,14.28,2,1,0,True
3,4.08,1,0,0,True
2,9.12,0,1,0,True
3,9.14,2,0,0,True
5,9.15,1,0,1,True
5,4.68,0,0,0,False
4,7.76,2,0,0,True
1,12.31,2,1,0,True
3,0.94,1,1,1,True
3,7.01,2,0,1,True
1,3.43,1,1,0,True
2,4.78,0,0,1,True
2,8.28,1,0,0,True
1,6.12,0,0,1,True
2,3.48,1,1,1,True
1,7.95,1,0,1,True
1,6.02,1,1,0,True
5,3.88,0,1,1,True
3,1.57,0,1,1,True
3,12.07,1,1,0,True
3,5.88,2,0,0,True
1,1.76,1,1,0,True
4,6.11,0,0,0,True
4,10.14,2,0,0,True
4,7.14,1,1,1,True
2,8.41,0,0,0,True
2,9.47,0,1,1,True
4,12.12,2,0,1,True
3,5.23,1,1,1,True
2,2.74,0,0,1,True
4,3.39,1,0,0,True
4,4.08,0,0,1,True
2,0.59,0,0,1,True
4,8.64,1,0,1,True
4,5.54,2,1,0,True
5,1.53,0,0,1,False
5,2.65,1,0,0,False
3,2.47,1,1,1,True
3,0.61,1,0,1,True
5,8.94,2,0,1,True
5,1.71,0,1,0,False
3,13.26,0,1,0,True
1,9.29,0,0,1,True
4,13.56,2,0,0,True
3,6.17,1,0,0,True
3,8.09,1,0,0,True
3,8.84,2,1,0,True
4,9.25,1,0,0,True
5,13.18,2,0,1,True
2,13.90,2,0,0,True
2,6.01,1,1,0,True
1,11.84,1,1,1,True
3,0.94,2,0,0,True
3,5.96,0,1,0,True
3,3.11,2,0,0,True
3,5.33,0,1,0,True
2,12.58,1,1,0,True
3,0.78,0,1,1,True
1,3.58,1,0,1,True
5,8.38,0,1,0,True
5,8.55,2,0,0,True
5,12.74,1,1,1,True
1,12.08,0,1,0,True
3,11.36,1,0,0,True
4,2.23,2,0,1,True
4,8.20,1,0,1,True
5,1.11,2,1,1,True
5,3.46,1,1,0,True
4,3.60,0,1,0,True
3,6.94,0,1,1,True
3,5.22,2,1,0,True
1,11.56,0,1,1,True
3,9.34,2,0,1,True
2,10.58,0,0,1,True
4,0.27,0,1,1,True
2,14.69,1,1,0,True
5,3.98,0,0,1,False
4,14.45,1,0,0,True
4,2.04,2,0,0,True
1,7.49,1,0,0,True
5,1.39,2,1,0,True
4,0.30,1,0,0,False
1,14.23,2,1,0,True
2,7.13,2,0,0,True
2,1.27,1,0,0,True
1,9.04,0,1,0,True
2,14.19,1,1,0,True
2,5.73,1,1,0,True
1,6.68,0,1,0,True
2,7.08,2,0,0,True
2,4.93,1,1,0,True
1,2.90,1,1,0,True
2,9.90,0,1,0,True
1,11.21,2,1,0,True
4,6.52,1,1,1,True
5,2.11,1,0,0,False
3,11.60,0,1,1,True
1,2.71,0,1,0,True
3,8.41,1,1,0,True
2,6.57,0,1,1,True
3,6.12,1,1,0,True
5,13.91,1,0,0,True
4,4.23,0,1,1,True
5,13.16,0,1,0,True
3,0.20,2,1,1,True
5,13.63,2,0,0,True
2,6.80,0,1,1,True
1,5.91,1,0,0,True
3,7.03,1,1,1,True
4,7.01,0,1,1,True
2,13.37,2,1,0,True
3,7.31,2,0,1,True
5,12.46,2,1,1,True
4,8.85,2,1,0,True
2,0.39,0,1,1,True
5,9.49,1,0,1,True
3,4.24,0,0,0,True
5,6.58,2,0,0,True
1,0.87,1,0,0,True
1,3.52,1,0,1,True
1,12.56,2,0,0,True
5,11.15,0,1,0,True
3,9.17,0,0,0,True
4,2.14,2,0,1,True
2,7.94,1,0,1,True
4,0.26,2,0,1,True
4,13.26,1,1,0,True
5,2.48,2,1,1,True
2,1.21,0,0,1,True
1,0.58,0,0,1,True
2,13.12,2,1,0,True
5,3.41,2,0,0,True
4,9.76,0,1,0,True
4,7.52,1,0,1,True
2,4.06,0,0,0,True
2,4.25,0,1,1,True
3,5.55,2,1,1,True
4,11.44,2,0,1,True
2,5.67,2,1,1,True
5,3.91,0,1,0,False
1,7.49,0,0,0,True
5,12.60,0,1,0,True
3,0.15,1,1,0,True
1,3.37,1,1,0,True
1,8.11,1,1,1,True
1,10.78,0,1,1,True
4,9.91,1,1,0,True
1,7.65,0,1,0,True
4,0.74,2,1,1,True
3,0.34,1,0,1,True
4,1.61,2,1,1,True
4,12.63,1,0,0,True
3,7.42,0,1,1,True
3,1.76,0,1,0,True
3,3.52,0,0,0,True
1,6.62,1,0,0,True
5,5.70,2,1,0,True
3,8.71,2,0,1,True
5,10.27,0,1,1,True
2,14.80,2,0,0,True
2,8.52,1,1,0,True
1,5.58,1,0,1,True
4,11.43,2,1,0,True
1,7.26,2,1,0,True
3,2.36,2,1,1,True
1,11.95,0,0,0,True
5,9.17,1,0,1,True
4,10.68,2,1,0,True
5,5.66,2,0,0,True
4,6.78,0,1,0,True
5,5.21,1,0,0,True
2,2.82,0,0,0,True
1,14.59,1,1,0,True
5,12.05,2,1,1,True
2,11.72,2,0,1,True
2,13.37,0,1,0,True
3,6.00,1,1,0,True
3,8.09,0,0,0,True
1,1.75,0,1,0,True
5,1.37,1,0,0,False
2,14.07,1,0,0,True
2,8.53,2,0,0,True
5,1.84,1,1,0,False
1,1.40,1,1,0,True
4,9.95,2,1,1,True
1,5.68,1,0,0,True
4,4.19,1,0,1,True
1,2.03,0,1,1,True
1,14.69,2,0,0,True
4,11.00,2,1,1,True
3,10.03,2,1,1,True
3,8.99,2,0,0,True
5,14.09,0,0,0,True
3,3.10,2,1,1,True
1,13.54,0,0,1,True
4,14.08,2,0,1,True
4,3.49,0,0,0,True
2,13.52,1,1,0,True
4,9.91,0,1,0,True
3,10.18,0,0,1,True
2,14.99,2,0,0,True
2,11.08,0,0,0,True
5,1.33,0,1,1,True
1,6.75,1,0,1,True
2,1.31,2,0,1,True
1,4.13,1,0,0,True
1,0.01,1,0,0,True
5,10.02,0,0,1,True
2,8.85,0,0,0,True
3,3.10,0,1,1,True
3,0.33,0,0,1,True
4,12.17,2,0,1,True
2,12.08,0,1,0,True
4,3.84,1,1,0,True
5,12.15,2,0,1,True
5,4.32,0,0,1,False
3,11.98,2,0,0,True
1,4.10,2,1,0,True
2,7.56,0,0,0,True
5,11.32,2,0,0,True
1,8.66,0,1,0,True
3,4.42,0,1,0,True
2,8.68,2,1,1,True
1,3.95,2,0,1,True
5,7.96,0,0,0,True
3,7.63,1,1,1,True
4,1.38,0,1,0,True
2,8.82,0,1,0,True
4,5.17,0,0,1,True
2,12.16,1,0,0,True
2,14.63,0,0,0,True
5,8.97,1,0,1,True
4,8.60,0,0,0,True
1,4.24,1,1,1,True
5,2.93,1,1,0,False
1,9.38,0,0,0,True
3,0.25,0,0,1,True
5,7.21,1,0,1,True
5,3.81,2,0,1,True
1,10.29,0,1,0,True
2,4.19,0,0,0,True
4,4.35,0,1,1,True
1,0.17,1,0,1,True
2,7.69,2,0,1,True
2,10.83,2,0,0,True
1,14.34,1,0,1,True
1,8.15,0,0,1,True
1,1.78,2,1,0,True
2,0.35,0,1,0,True
2,14.54,1,0,0,True
4,5.64,0,1,1,True
3,11.37,0,1,1,True
5,3.73,2,0,0,True
3,8.97,1,1,1,True
3,0.81,2,1,1,True
5,0.50,1,1,0,False
1,6.67,0,0,0,True
4,5.21,0,0,0,True
1,13.82,2,0,1,True
1,13.23,1,1,0,True
5,13.59,2,0,0,True
3,0.72,2,0,0,True
1,5.10,0,1,0,True
1,6.75,0,1,0,True
1,10.66,0,0,1,True
5,6.10,1,1,0,True
4,3.67,0,0,1,True
1,10.65,1,1,1,True
1,3.64,2,1,1,True
4,1.50,1,1,0,True
4,7.66,0,0,1,True
3,9.49,0,1,0,True
2,0.22,2,0,1,True
2,4.61,2,1,1,True
4,1.46,2,1,1,True
5,10.81,2,1,1,True
4,13.03,0,1,0,True
2,4.24,0,1,0,True
4,9.61,1,1,1,True
4,9.93,1,1,1,True
1,11.04,2,0,1,True
5,6.90,1,1,0,True
3,7.63,2,0,1,True
3,11.31,1,0,0,True
4,1.01,0,1,0,True
2,2.56,0,1,1,True
3,3.21,0,1,0,True
1,12.41,1,1,0,True
1,3.24,2,0,0,True
5,13.34,2,1,0,True
2,14.59,0,1,1,True
3,12.09,2,0,1,True
2,11.54,2,1,0,True
5,13.70,2,1,1,True
5,4.75,0,1,1,True
5,14.42,2,0,0,True
5,8.49,0,0,0,True
2,10.06,1,0,1,True
1,3.16,2,0,1,True
1,6.95,0,0,1,True
1,13.38,2,1,0,True
4,13.92,1,1,1,True
5,10.10,1,0,1,True
4,6.63,1,1,0,True
5,6.05,0,0,0,True
1,9.64,2,0,0,True
3,5.55,0,0,1,True
5,8.40,1,0,1,True
5,13.45,2,1,0,True
4,5.32,1,0,0,True
4,5.03,2,1,1,True
3,11.22,1,0,1,True
1,3.77,1,1,1,True
2,9.21,2,0,0,True
5,2.33,0,1,0,False
5,5.25,1,0,1,True
1,6.46,0,0,1,True
3,9.46,0,1,1,True
3,14.16,1,1,1,True
2,6.75,2,0,1,True
5,12.85,0,1,0,True
5,13.10,1,0,1,True
5,0.47,2,1,1,True
1,2.94,0,1,0,True
1,4.69,1,1,1,True
4,10.47,2,1,0,True
4,10.56,0,1,1,True
4,6.52,1,0,1,True
3,5.22,2,0,0,True
1,0.67,2,1,1,True
5,12.73,0,0,1,True
3,2.79,2,1,0,True
3,3.12,0,0,0,True
1,14.80,1,0,0,True
4,8.94,1,1,1,True
2,13.48,0,0,1,True
5,9.23,2,0,1,True
1,10.46,0,1,1,True
1,11.48,2,0,1,True
3,7.15,1,0,1,True
3,13.57,1,1,1,True
5,2.72,0,0,0,False
4,10.58,0,1,0,True
3,13.37,0,0,0,True
2,2.62,1,1,1,True
4,7.29,0,1,1,True
5,8.63,0,1,1,True
5,0.04,1,0,0,False
2,7.68,0,1,0,True
5,4.06,1,1,0,True
1,5.68,0,1,0,True
3,12.21,2,0,1,True
4,13.12,0,1,0,True
2,1.31,2,1,0,True
2,12.80,1,0,0,True
2,2.37,1,1,1,True
1,0.83,1,1,1,True
1,14.68,1,0,0,True
3,1.13,2,0,0,True
3,7.36,0,1,0,True
2,0.92,2,0,1,True
2,1.94,0,1,1,True
5,12.03,0,0,0,True
5,13.29,2,0,1,True
5,5.54,2,0,1,True
2,1.26,1,1,0,True
4,0.41,2,1,0,True
5,13.82,0,1,0,True
5,1.16,0,0,0,False
5,0.27,0,1,0,False
1,2.24,0,0,0,True
4,14.50,1,1,1,True
1,1.42,2,1,1,True
4,3.92,0,0,0,True
1,2.50,2,1,0,True
3,1.87,2,0,1,True
5,8.85,1,1,1,True
1,3.04,1,1,1,True
4,2.80,1,0,1,True
2,0.21,2,0,0,True
4,12.37,2,0,0,True
4,12.67,1,1,1,True
3,0.86,1,0,0,True
3,7.51,0,1,0,True
4,4.23,0,1,1,True
1,8.05,1,0,1,True
2,9.37,0,1,1,True
3,12.01,0,1,1,True
3,4.16,2,1,1,True
5,11.08,1,0,1,True
2,12.78,2,1,1,True
3,3.52,0,1,1,True
1,12.41,1,0,0,True
3,2.28,1,0,0,True
4,9.78,2,1,0,True
2,2.30,2,0,0,True
1,10.79,0,1,0,True
4,14.33,1,1,0,True
1,9.48,1,0,1,True
2,0.22,1,0,0,True
3,11.45,2,1,0,True
3,11.96,1,1,0,True
2,8.39,0,1,1,True
2,1.37,0,1,1,True
5,0.96,1,0,0,False
3,14.44,1,1,0,True
3,13.82,2,1,0,True
3,7.77,1,1,1,True
3,5.12,1,0,1,True
5,10.44,0,0,1,True
1,2.47,2,0,0,True
1,8.03,0,1,0,True
4,9.16,0,1,0,True
1,3.33,0,1,1,True
5,5.14,0,0,1,True
1,4.20,2,1,1,True
5,3.32,1,0,1,False
5,8.71,2,1,1,True
1,3.86,0,1,0,True
5,6.79,0,0,0,True
1,10.76,1,0,1,True
4,0.84,0,0,1,False
4,14.43,2,1,1,True
4,3.10,2,1,0,True
3,4.23,0,0,1,True
4,10.32,2,1,0,True
4,6.64,2,1,1,True
2,13.48,1,0,0,True
1,1.22,1,1,0,True
5,4.73,1,1,1,True
5,7.17,1,1,1,True
2,13.45,2,1,0,True
3,12.35,0,0,1,True
2,6.40,0,0,0,True
3,10.24,0,1,1,True
3,12.84,1,1,1,True
1,5.16,1,0,1,True
2,2.14,2,0,1,True
5,8.66,2,1,1,True
2,13.61,0,1,0,True
5,6.55,2,0,0,True
5,13.38,2,1,0,True
1,14.59,1,1,1,True
3,2.95,0,1,1,True
1,8.86,0,0,0,True
2,2.17,2,1,0,True
2,3.24,2,1,0,True
4,1.94,0,1,1,True
5,8.83,0,0,0,True
4,3.45,1,1,0,True
1,12.49,2,1,0,True
2,9.04,1,0,0,True
2,13.67,2,1,1,True
1,8.15,2,1,0,True
5,0.66,2,1,1,True
5,9.72,0,1,1,True
5,13.42,1,0,0,True
1,7.44,0,1,1,True
3,2.68,0,1,1,True
1,6.94,1,0,1,True
2,8.81,2,0,0,True
2,7.06,0,0,1,True
2,12.35,1,1,0,True
3,2.91,0,0,0,True
5,4.43,2,1,1,True
5,12.64,2,0,1,True
2,10.61,0,0,0,True
1,4.62,1,0,0,True
1,5.02,2,1,1,True
2,13.05,0,0,1,True
4,9.18,1,0,0,True
1,0.43,2,1,0,True
4,0.29,2,1,0,True
1,8.84,2,0,1,True
1,14.67,0,0,1,True
2,3.07,0,1,1,True
4,0.21,0,1,0,False
5,6.24,0,0,0,True
5,6.07,1,0,0,True
2,9.67,0,0,1,True
3,14.50,0,1,0,True
3,11.64,1,0,0,True
5,2.67,1,1,0,False
3,0.17,1,1,0,True
3,13.45,0,0,1,True
4,10.85,0,1,0,True
2,0.10,2,1,1,True
2,12.25,1,0,1,True
3,9.45,1,1,1,True
3,0.47,2,1,0,True
1,4.63,0,0,0,True
